      13    1.0330  +0.99936968  -0.02911720  +0.02030867  +0.02820848  +0.99864721  +0.04368132  -0.02155307  -0.04308091  +0.99883908  +0.71477669  -3.93282151  +3.78417850 
      14    1.0940  +0.99909794  -0.03968689  +0.01510739  +0.03874860  +0.99756312  +0.05802025  -0.01737322  -0.05738252  +0.99820107  +1.69998062  -5.24803257  +4.28861427 
      15    1.0383  +0.99936801  -0.03480408  +0.00722545  +0.03429398  +0.99751109  +0.06160805  -0.00935168  -0.06132133  +0.99807429  +2.03749180  -5.27430725  +3.92310667 
      16    1.1888  +0.99942809  -0.03215617  +0.01046139  +0.03141863  +0.99743390  +0.06433132  -0.01250319  -0.06396585  +0.99787378  +1.95089245  -5.37488508  +4.14573336 
      17    1.2462  +0.99893475  -0.04346695  +0.01549069  +0.04199045  +0.99545681  +0.08545462  -0.01913477  -0.08471312  +0.99622166  +2.75918698  -7.30448008  +5.67227936 
      18    1.3174  +0.99938184  -0.02909261  +0.01973707  +0.02735657  +0.99616092  +0.08315641  -0.02208053  -0.08256507  +0.99634105  +1.86448133  -6.43738556  +5.71889210 
      19    1.3802  +0.99887359  -0.02358130  +0.04117544  +0.02141754  +0.99840575  +0.05222263  -0.04234127  -0.05128193  +0.99778622  +0.16647772  -4.33972597  +5.23421431 
      20    1.2589  +0.99868649  -0.02921475  +0.04209314  +0.02731647  +0.99861401  +0.04498756  -0.04334909  -0.04377863  +0.99810034  +0.54430574  -4.29965305  +4.82179070 
      21    1.4120  +0.99920493  -0.02644845  +0.02983225  +0.02567388  +0.99933076  +0.02605530  -0.03050141  -0.02526867  +0.99921525  +0.78991628  -3.47827744  +2.90220857 
      22    1.3131  +0.99883699  -0.02779018  +0.03939988  +0.02666312  +0.99922812  +0.02884819  -0.04017117  -0.02776412  +0.99880701  +0.22216173  -3.46399808  +3.64494395 
      23    1.4171  +0.99920887  -0.02105473  +0.03373965  +0.02026199  +0.99951452  +0.02366786  -0.03422159  -0.02296550  +0.99915040  +0.23421362  -2.99056029  +2.88409209 
      24    1.4583  +0.99951655  -0.02100643  +0.02292138  +0.02089795  +0.99976933  +0.00496186  -0.02302032  -0.00448045  +0.99972498  +0.98669249  -2.14929771  +1.33659089 
      25    1.4865  +0.99926281  -0.01143653  +0.03664788  +0.01097908  +0.99985957  +0.01265927  -0.03678751  -0.01224757  +0.99924803  -0.14609794  -1.82569504  +2.49223852 
      26    1.3832  +0.99940884  -0.00775024  +0.03349523  +0.00752345  +0.99994797  +0.00689164  -0.03354690  -0.00663556  +0.99941510  -0.27078989  -1.41187549  +2.06408596 
      27    1.4086  +0.99896818  -0.00940288  +0.04443135  +0.00833524  +0.99967349  +0.02415339  -0.04464395  -0.02375812  +0.99872041  -0.67544186  -2.32185602  +3.49192572 
      28    1.5244  +0.99873233  -0.01008214  +0.04931670  +0.00983873  +0.99993819  +0.00517590  -0.04936584  -0.00468413  +0.99876976  -0.66881818  -1.25206041  +2.57893467 
      29    1.5632  +0.99871004  +0.01616816  +0.04813417  -0.01611225  +0.99986899  -0.00154941  -0.04815292  +0.00077186  +0.99883968  -2.06403875  +0.49383774  +1.97046673 
      30    1.4959  +0.99826062  +0.02740431  +0.05219865  -0.02766127  +0.99960852  +0.00420644  -0.05206294  -0.00564300  +0.99862784  -2.79370666  +1.12719965  +2.89494753 
      31    1.5165  +0.99777329  +0.04016524  +0.05324684  -0.04072708  +0.99912506  +0.00950834  -0.05281835  -0.01165575  +0.99853611  -3.51786304  +1.72507322  +3.24325418 
      32    1.5730  +0.99815828  +0.03353523  +0.05055192  -0.03313534  +0.99941278  -0.00872822  -0.05081494  +0.00703709  +0.99868327  -2.86614323  +2.12793398  +2.17250562 
      33    1.6467  +0.99758726  +0.03419158  +0.06042055  -0.03294346  +0.99922520  -0.02153432  -0.06111002  +0.01949190  +0.99794072  -3.53655744  +2.92452860  +1.96342683 
      34    1.6910  +0.99755406  +0.04174868  +0.05606217  -0.04081671  +0.99901044  -0.01766777  -0.05674430  +0.01533629  +0.99827093  -3.58929181  +3.16483021  +2.01346016 
      35    1.6245  +0.99735200  +0.03669074  +0.06279134  -0.03572137  +0.99922568  -0.01649189  -0.06334782  +0.01420523  +0.99789041  -3.79356527  +2.89704537  +2.54428506 
      36    1.7762  +0.99687880  +0.04685026  +0.06354262  -0.04382233  +0.99787414  -0.04823701  -0.06566745  +0.04530187  +0.99681270  -4.33415937  +5.23932457  +0.74001390 
      37    1.7049  +0.99667317  +0.03365266  +0.07422969  -0.03150360  +0.99905527  -0.02993510  -0.07516696  +0.02749701  +0.99679178  -3.97765541  +3.16828990  +2.42094350 
      38    1.7179  +0.99652714  +0.03392014  +0.07604649  -0.03146398  +0.99895114  -0.03326714  -0.07709515  +0.03075889  +0.99654919  -3.91106462  +3.56020999  +2.23203611 
      39    1.6428  +0.99787956  +0.02737134  +0.05905207  -0.02514077  +0.99895418  -0.03819090  -0.06003565  +0.03662531  +0.99752408  -2.61967063  +3.54900312  +1.08240414 
      40    1.6708  +0.99736983  +0.01610117  +0.07066939  -0.01334147  +0.99913639  -0.03935060  -0.07124195  +0.03830427  +0.99672329  -2.74158645  +3.23611307  +1.74448228 
      41    1.6854  +0.99617487  +0.03018336  +0.08200356  -0.02683202  +0.99877119  -0.04166758  -0.08316046  +0.03930788  +0.99576062  -4.39471149  +3.96524763  +2.54344440 
      42    1.6162  +0.99640083  +0.02120985  +0.08207016  -0.01799585  +0.99904937  -0.03970523  -0.08283429  +0.03808540  +0.99583530  -3.94728136  +3.26802611  +2.60306406 
      43    1.6338  +0.99472773  +0.02228590  +0.10010036  -0.01824220  +0.99898720  -0.04113175  -0.10091563  +0.03908885  +0.99412680  -4.73639536  +3.45130563  +3.43600488 
      44    1.4626  +0.99604100  +0.01076474  +0.08824107  -0.00948894  +0.99984449  -0.01486486  -0.08838736  +0.01396869  +0.99598825  -2.98433733  +1.31936181  +4.17887163 
      45    1.4577  +0.99505895  +0.02109360  +0.09701931  -0.01705220  +0.99895954  -0.04229784  -0.09781057  +0.04043445  +0.99438328  -3.82411671  +3.50723100  +3.29500055 
      46    1.5400  +0.99382728  +0.02032624  +0.10906053  -0.01680004  +0.99930900  -0.03315459  -0.10965908  +0.03111771  +0.99348205  -4.39101171  +2.85619068  +4.48798513 
      47    1.6073  +0.99423426  +0.03242636  +0.10220935  -0.03173011  +0.99946094  -0.00843097  -0.10242764  +0.00513925  +0.99472719  -4.67202711  +2.35570002  +5.34186077 
      48    1.6368  +0.99563116  +0.02315179  +0.09045772  -0.02299978  +0.99973178  -0.00272270  -0.09049649  +0.00063029  +0.99589658  -3.60138893  +1.48494995  +5.11449146 
      49    1.7616  +0.99661463  +0.02430913  +0.07853904  -0.02247316  +0.99945509  -0.02417655  -0.07908395  +0.02232969  +0.99661785  -3.56468034  +2.80006337  +3.17389989 
      50    1.7543  +0.99649769  +0.02402808  +0.08009357  -0.02200765  +0.99941927  -0.02601401  -0.08067212  +0.02416023  +0.99644786  -3.52865911  +2.95634437  +3.25748396 
      51    1.8653  +0.99524790  +0.03999280  +0.08878186  -0.03877941  +0.99912989  -0.01535089  -0.08931853  +0.01183504  +0.99593282  -4.87484789  +3.45088315  +4.50763512 
      52    1.8934  +0.99459136  +0.04120613  +0.09534208  -0.04146517  +0.99913967  +0.00073654  -0.09522971  -0.00468594  +0.99544430  -5.16485405  +2.82788992  +5.85911512 
      53    1.9546  +0.99506593  +0.03907256  +0.09119834  -0.04104291  +0.99896061  +0.01982993  -0.09032875  -0.02347513  +0.99563527  -5.00847912  +1.84175324  +6.49189663 
      54    1.8596  +0.99508923  +0.04890363  +0.08605706  -0.05194408  +0.99808955  +0.03345212  -0.08425672  -0.03775800  +0.99572843  -5.20030451  +1.86837709  +7.01828766 
      55    1.7477  +0.99526513  +0.04525334  +0.08602031  -0.04825885  +0.99828339  +0.03318631  -0.08437086  -0.03718041  +0.99574053  -4.90932274  +1.62596762  +6.90195990 
      56    1.6892  +0.99477369  +0.05312796  +0.08719395  -0.05660667  +0.99767619  +0.03791922  -0.08497676  -0.04265680  +0.99546939  -5.81066799  +1.79127002  +7.28422928 
      57    1.7622  +0.99377507  +0.05931055  +0.09430476  -0.06001832  +0.99818629  +0.00468412  -0.09385590  -0.01031497  +0.99553233  -6.50422955  +3.80669546  +5.67562437 
      58    1.7132  +0.99289668  +0.06192268  +0.10159621  -0.06210605  +0.99806863  -0.00136025  -0.10148422  -0.00495915  +0.99482477  -6.86146879  +4.31366777  +5.90270281 
      59    1.6545  +0.99366474  +0.04640927  +0.10235482  -0.04591014  +0.99891943  -0.00722807  -0.10257966  +0.00248315  +0.99472171  -6.18398476  +3.54571843  +5.24402905 
      60    1.5424  +0.99406505  +0.04814765  +0.09755255  -0.04819416  +0.99883622  -0.00188095  -0.09752958  -0.00283167  +0.99522859  -5.93602514  +3.34261632  +4.97030020 
      61    1.6231  +0.99173784  +0.04758764  +0.11912791  -0.04524259  +0.99872679  -0.02231435  -0.12003812  +0.01674033  +0.99262816  -6.93327904  +4.17688465  +5.33769131 
      62    1.4854  +0.99279565  +0.05502357  +0.10643879  -0.05200394  +0.99816740  -0.03094220  -0.10794628  +0.02518404  +0.99383771  -6.75245094  +5.07276773  +4.08273506 
      63    1.6434  +0.99239540  +0.06145489  +0.10665203  -0.05779163  +0.99763876  -0.03710790  -0.10868067  +0.03066212  +0.99360371  -6.76524401  +6.19282770  +3.81274247 
      64    1.7997  +0.99288779  +0.06177638  +0.10177197  -0.05861170  +0.99770844  -0.03380080  -0.10362684  +0.02759537  +0.99423337  -6.50743246  +6.03799534  +3.55429912 
      65    1.7578  +0.99528599  +0.04495041  +0.08593747  -0.04397338  +0.99894512  -0.01322941  -0.08644148  +0.00938808  +0.99621272  -4.49808025  +4.12385702  +3.47787857 
      66    1.6863  +0.99487066  +0.05731819  +0.08334835  -0.05640307  +0.99831957  -0.01329494  -0.08397033  +0.00852565  +0.99643177  -5.00235415  +4.98654842  +3.36827397 
      67    1.6971  +0.99374694  +0.06499136  +0.09079185  -0.06351094  +0.99779826  -0.01910379  -0.09183354  +0.01321806  +0.99568665  -5.63547993  +5.65167761  +3.34210062 
      68    1.7365  +0.99494362  +0.06699096  +0.07482917  -0.06533974  +0.99756706  -0.02430369  -0.07627524  +0.01929148  +0.99690014  -4.71399307  +5.82749176  +2.10385132 
      69    1.6773  +0.99452430  +0.07362826  +0.07416396  -0.07190353  +0.99708128  -0.02566690  -0.07583730  +0.02019371  +0.99691570  -5.12697029  +6.27494669  +1.84838653 
      70    1.6779  +0.99315459  +0.08747292  +0.07741128  -0.08494686  +0.99575818  -0.03535039  -0.08017512  +0.02853256  +0.99637234  -6.05644464  +7.71912861  +1.52496564 
      71    1.6594  +0.99423403  +0.07477289  +0.07686186  -0.07218004  +0.99674243  -0.03597961  -0.07930177  +0.03022426  +0.99639237  -5.47682571  +6.89685392  +1.50809526 
      72    1.5791  +0.99414158  +0.07572874  +0.07712133  -0.07515482  +0.99711847  -0.01032138  -0.07768073  +0.00446487  +0.99696827  -5.56342745  +5.27808714  +2.82576513 
      73    1.6849  +0.99341941  +0.07183666  +0.08920423  -0.07050630  +0.99734926  -0.01798025  -0.09025942  +0.01157246  +0.99585104  -5.78458118  +5.21254349  +3.39574695 
      74    1.7838  +0.99274808  +0.05994309  +0.10420205  -0.05987377  +0.99819875  -0.00379593  -0.10424189  -0.00247057  +0.99454892  -6.04025793  +3.99576545  +5.14321804 
      75    1.8763  +0.99155098  +0.05408023  +0.11790653  -0.05441999  +0.99851805  -0.00033830  -0.11775010  -0.00608104  +0.99302465  -6.45265102  +3.88531184  +6.15019560 
      76    1.7068  +0.99139440  +0.05416204  +0.11917872  -0.05414919  +0.99852723  -0.00334855  -0.11918456  -0.00313370  +0.99286717  -6.53437853  +4.34896231  +6.17996931 
      77    1.6417  +0.99310583  +0.05837731  +0.10165104  -0.05920387  +0.99823272  +0.00513094  -0.10117186  -0.01111370  +0.99480689  -5.78863907  +4.19857788  +5.63917542 
      78    1.6537  +0.99182767  +0.05920427  +0.11301650  -0.05799062  +0.99821895  -0.01399900  -0.11364402  +0.00733070  +0.99349451  -6.60869598  +5.06181765  +5.44996548 
      79    1.6190  +0.99357867  +0.06875634  +0.08985544  -0.06702189  +0.99750489  -0.02218297  -0.09115646  +0.01601825  +0.99570775  -5.85948038  +6.04517460  +3.20629668 
      80    1.6775  +0.99477351  +0.05741091  +0.08443763  -0.05536765  +0.99811840  -0.02634626  -0.08579131  +0.02153345  +0.99608040  -4.70065165  +5.52377129  +2.51227689 
      81    1.7396  +0.99362177  +0.06932270  +0.08893929  -0.06603912  +0.99704087  -0.03934891  -0.09140388  +0.03322446  +0.99525952  -5.70760202  +6.81810904  +2.18038750 
      82    1.8675  +0.99207127  +0.06831991  +0.10548431  -0.06227693  +0.99628019  -0.05955968  -0.10916103  +0.05251821  +0.99263573  -6.64531040  +7.82344198  +2.17704034 
      83    1.8063  +0.99300522  +0.07546314  +0.09080756  -0.07066507  +0.99598569  -0.05494503  -0.09458936  +0.04814377  +0.99435157  -6.42646694  +8.20452976  +1.69883144 
      84    1.6865  +0.99361837  +0.05543881  +0.09822976  -0.05010251  +0.99717373  -0.05598457  -0.10105585  +0.05070574  +0.99358779  -5.75638533  +7.02052021  +1.99606979 
      85    1.6500  +0.99327725  +0.05329997  +0.10275881  -0.04709563  +0.99697137  -0.06188786  -0.10574621  +0.05663232  +0.99277920  -6.45171261  +7.22489882  +2.02429223 
      86    1.6683  +0.99336213  +0.04279599  +0.10677138  -0.03664407  +0.99758935  -0.05892960  -0.10903595  +0.05462589  +0.99253571  -6.32271242  +6.50787210  +2.07079887 
      87    1.6246  +0.99210763  +0.04749429  +0.11604614  -0.03879713  +0.99634594  -0.07608885  -0.11923589  +0.07098607  +0.99032509  -7.01554871  +7.70984602  +1.81005800 
      88    1.7528  +0.99141091  +0.05068616  +0.12056263  -0.04375239  +0.99727017  -0.05948107  -0.12324838  +0.05369527  +0.99092215  -7.29858398  +6.92350912  +2.86840701 
      89    1.7109  +0.99357575  +0.04598427  +0.10340534  -0.03819338  +0.99636835  -0.07610104  -0.10652927  +0.07166275  +0.99172372  -5.67857409  +7.51726484  +0.66390449 
      90    1.6113  +0.99290997  +0.04382697  +0.11049446  -0.03612847  +0.99684042  -0.07073817  -0.11324559  +0.06624463  +0.99135619  -6.12775421  +6.89279032  +1.27964997 
      91    1.6862  +0.99098194  +0.06523281  +0.11704490  -0.05677749  +0.99562746  -0.07417762  -0.12137192  +0.06686316  +0.99035257  -7.80911303  +8.21074200  +1.67349100 
      92    1.6080  +0.99296796  +0.05781851  +0.10330380  -0.05039319  +0.99605078  -0.07309844  -0.10712227  +0.06737860  +0.99196017  -6.95093918  +7.85521460  +0.50677371 
      93    1.6836  +0.99388170  +0.04152954  +0.10234480  -0.03320219  +0.99609828  -0.08176726  -0.10534123  +0.07786892  +0.99138272  -5.94616127  +7.36218882  -0.37214103 
      94    1.6551  +0.99367273  +0.04136818  +0.10441817  -0.03293106  +0.99614787  -0.08127063  -0.10737795  +0.07731780  +0.99120730  -6.02731752  +7.21980476  -0.48004565 
      95    1.5761  +0.99352789  +0.03955984  +0.10647675  -0.02916723  +0.99481291  -0.09745020  -0.10977957  +0.09371386  +0.98952824  -5.92116785  +8.17557621  -0.88970256 
      96    1.6044  +0.99210536  +0.04416385  +0.11737338  -0.03474202  +0.99609697  -0.08114044  -0.12049875  +0.07642208  +0.98976749  -6.30604458  +7.46289873  +0.70053208 
      97    1.6070  +0.99371713  +0.05657309  +0.09657016  -0.05077447  +0.99681580  -0.06148369  -0.09974098  +0.05619409  +0.99342537  -6.25781488  +7.18096399  +0.26609474 
      98    1.7133  +0.99361902  +0.04919440  +0.10149436  -0.04168904  +0.99632752  -0.07478951  -0.10480085  +0.07008108  +0.99202091  -5.97173119  +7.47746944  -0.05958062 
      99    1.6928  +0.99431062  +0.05152141  +0.09323055  -0.04495906  +0.99645042  -0.07117052  -0.09656642  +0.06657405  +0.99309760  -5.76209307  +7.46751070  -0.27263081 
     100    1.7083  +0.99443597  +0.03453449  +0.09952154  -0.02775730  +0.99725145  -0.06869581  -0.10162038  +0.06555113  +0.99266124  -5.35299206  +6.28718853  +0.09116710 
     101    1.7816  +0.99370241  +0.01728657  +0.11070997  -0.01143738  +0.99851561  -0.05325231  -0.11146617  +0.05165072  +0.99242508  -4.89707851  +4.66222048  +1.48012602 
     102    1.7806  +0.99343067  +0.03020215  +0.11037803  -0.02500550  +0.99852633  -0.04816553  -0.11167007  +0.04508906  +0.99272192  -5.95874691  +5.18317795  +1.88541317 
     103    1.7374  +0.99283582  +0.02393167  +0.11706566  -0.01663022  +0.99787784  -0.06295441  -0.11832383  +0.06055656  +0.99112684  -5.40367365  +5.63344240  +1.42458296 
     104    1.8291  +0.98913062  +0.01817389  +0.14591190  -0.01397990  +0.99946058  -0.02971751  -0.14637327  +0.02735466  +0.98885113  -6.30991364  +3.54082942  +4.85316324 
     105    1.8576  +0.99005443  +0.04363975  +0.13374531  -0.04100661  +0.99890816  -0.02238074  -0.13457598  +0.01667370  +0.99076301  -7.39707661  +4.42967844  +4.54068327 
     106    1.9632  +0.98977256  +0.05761270  +0.13050309  -0.05428255  +0.99810624  -0.02893587  -0.13192302  +0.02155589  +0.99102557  -7.72355986  +5.47782660  +4.03799534 
     107    1.7869  +0.99097931  +0.04159140  +0.12739763  -0.03724325  +0.99864578  -0.03632550  -0.12873593  +0.03125312  +0.99118632  -6.71598148  +4.62765694  +3.70059752 
     108    1.9762  +0.99113864  +0.06103775  +0.11797719  -0.05494062  +0.99701411  -0.05426243  -0.12093697  +0.04729985  +0.99153262  -7.38054991  +6.80943012  +2.51238108 
     109    1.9149  +0.99031240  +0.06172557  +0.12438374  -0.05353856  +0.99623930  -0.06812410  -0.12812097  +0.06080481  +0.98989284  -7.65260839  +7.51296425  +2.59455967 
     110    1.9126  +0.99112451  +0.05201514  +0.12233801  -0.04675976  +0.99787188  -0.04544537  -0.12444150  +0.03932153  +0.99144751  -7.53252411  +5.58275652  +3.33214307 
     111    1.8699  +0.99335545  +0.04772194  +0.10472598  -0.04234766  +0.99769855  -0.05295562  -0.10701210  +0.04816885  +0.99309021  -6.19832325  +5.68950272  +1.42115724 
     112    1.8971  +0.99359256  +0.04230031  +0.10480673  -0.03858220  +0.99856073  -0.03725372  -0.10623173  +0.03297134  +0.99379462  -6.15733433  +4.32211018  +2.21400547 
     113    1.7074  +0.99441266  +0.02350019  +0.10291381  -0.02150951  +0.99956030  -0.02041062  -0.10334821  +0.01808295  +0.99448085  -5.11716795  +2.26803875  +3.25469208 
     114    1.7680  +0.99191916  +0.04091213  +0.12009387  -0.03755127  +0.99884075  -0.03011709  -0.12118680  +0.02536405  +0.99230564  -7.01776075  +3.82334161  +3.87141132 
     115    1.8434  +0.99427032  +0.04617048  +0.09640937  -0.04637726  +0.99892402  -0.00009612  -0.09631007  -0.00437564  +0.99534178  -6.13866234  +2.88787389  +3.94013643 
     116    1.8509  +0.99249989  +0.02857566  +0.11885857  -0.02749598  +0.99956447  -0.01071403  -0.11911296  +0.00736554  +0.99285340  -6.39774609  +2.23653722  +4.74158621 
     117    1.8318  +0.99161035  +0.05000567  +0.11919869  -0.04861679  +0.99871176  -0.01453322  -0.11977188  +0.00861623  +0.99276406  -7.75459766  +3.78613448  +4.64898109 
     118    1.7468  +0.99232686  +0.02988928  +0.11997505  -0.03045715  +0.99953187  +0.00290194  -0.11983214  -0.00653377  +0.99277264  -7.26752901  +1.60040450  +5.23776436 
     119    1.7166  +0.99191552  +0.03323900  +0.12246934  -0.03209519  +0.99942094  -0.01130113  -0.12277406  +0.00727909  +0.99240798  -7.18819761  +2.73561978  +4.86434889 
     120    1.7880  +0.99686992  +0.01067964  +0.07833461  -0.00894142  +0.99970669  -0.02250705  -0.07855201  +0.02173618  +0.99667305  -3.74346089  +2.47586083  +1.07298672 
     121    1.7795  +0.99507135  +0.02350454  +0.09633532  -0.02226595  +0.99965531  -0.01391207  -0.09662911  +0.01169850  +0.99525172  -5.00010300  +2.59692454  +2.74075437 
     122    1.7153  +0.99553549  +0.02815802  +0.09009031  -0.02940290  +0.99948925  +0.01252070  -0.08969174  -0.01511371  +0.99585491  -4.95923424  +1.63206923  +3.73170638 
     123    1.8178  +0.99234962  +0.03228425  +0.11916340  -0.03511639  +0.99914664  +0.02174350  -0.11835974  -0.02576174  +0.99263656  -7.23289347  +1.68514001  +6.04583406 
     124    1.7696  +0.99417114  +0.01181709  +0.10716390  -0.01279161  +0.99988282  +0.00841090  -0.10705195  -0.00973267  +0.99420577  -5.38609886  +0.81382471  +4.21875429 
     125    1.5992  +0.99465930  +0.00691858  +0.10298071  -0.00926985  +0.99970675  +0.02237117  -0.10279574  -0.02320631  +0.99443173  -5.14954948  -0.21823834  +4.67120838 
     126    1.7970  +0.99570763  -0.01331301  +0.09159165  +0.01140814  +0.99970824  +0.02128964  -0.09184835  -0.02015337  +0.99556905  -3.32018185  -1.43359101  +3.81214023 
     127    1.8355  +0.99797875  +0.02323423  +0.05914896  -0.02418599  +0.99958843  +0.01542611  -0.05876620  -0.01682550  +0.99812996  -3.73422480  +0.95325679  +1.44531322 
     128    1.7437  +0.99463612  +0.01970735  +0.10154089  -0.01787489  +0.99966109  -0.01892494  -0.10187944  +0.01700840  +0.99465132  -5.92347670  +2.68490219  +1.90014923 
     129    1.7444  +0.99390179  -0.01021931  +0.10979448  +0.00981725  +0.99994296  +0.00420183  -0.10983115  -0.00309832  +0.99394542  -4.61505318  -0.11417988  +3.51036239 
     130    1.8168  +0.99454570  -0.03139552  +0.09946445  +0.03262566  +0.99940968  -0.01076493  -0.09906776  +0.01395131  +0.99498290  -3.05835795  -0.46830595  +1.77059233 
     131    1.7814  +0.99508625  -0.01983772  +0.09700446  +0.01975651  +0.99980319  +0.00179773  -0.09702104  +0.00012757  +0.99528235  -3.46878409  -0.54370385  +2.50520778 
     132    1.5975  +0.99688470  -0.00760173  +0.07850574  +0.00500498  +0.99943548  +0.03322117  -0.07871396  -0.03272475  +0.99636000  -2.78617859  -1.68245387  +3.36609316 
     133    1.6016  +0.99571699  +0.01646223  +0.09097654  -0.02073496  +0.99871600  +0.04622144  -0.09009882  -0.04790987  +0.99477983  -5.12698460  -1.22885776  +4.90547991 
     134    1.7272  +0.99750960  -0.00280370  +0.07047468  +0.00108114  +0.99970001  +0.02446845  -0.07052214  -0.02433132  +0.99721342  -3.10488462  -1.35461974  +2.47252321 
     135    1.7438  +0.99798638  -0.00526903  +0.06320897  +0.00411791  +0.99982357  +0.01832780  -0.06329438  -0.01803061  +0.99783200  -2.39485478  -1.26010728  +1.40971386 
     136    1.7752  +0.99537134  -0.01698157  +0.09459139  +0.01272270  +0.99888575  +0.04544646  -0.09525775  -0.04403265  +0.99447829  -3.13277745  -3.12392187  +4.81032181 
     137    1.9598  +0.99336928  -0.04930254  +0.10385907  +0.04841235  +0.99876601  +0.01107614  -0.10427699  -0.00597463  +0.99453032  -1.42166150  -2.94723129  +3.19313192 
     138    1.7672  +0.99587208  -0.03472591  +0.08386274  +0.03602710  +0.99925202  -0.01405210  -0.08331205  +0.01701542  +0.99637824  -1.06633019  -0.81250781  +0.56701571 
     139    1.7689  +0.99571359  -0.02786854  +0.08819170  +0.02567872  +0.99933547  +0.02586826  -0.08885400  -0.02349272  +0.99576759  -1.35801196  -2.56411576  +3.19653797 
     140    1.7669  +0.99380225  -0.02482215  +0.10835565  +0.01997896  +0.99876195  +0.04555636  -0.10935231  -0.04310918  +0.99306780  -2.65786481  -3.24043846  +5.61120510 
     141    1.9459  +0.99375212  -0.02232019  +0.10935500  +0.01750792  +0.99884391  +0.04477027  -0.11022786  -0.04257597  +0.99299401  -3.06857967  -2.94586253  +5.63726473 
     142    1.8846  +0.99302131  -0.02049720  +0.11614040  +0.01008679  +0.99593353  +0.08952483  -0.11750311  -0.08772857  +0.98918992  -3.39435792  -4.59452534  +8.89342594 
     143    1.8644  +0.99470067  -0.00258714  +0.10278098  -0.00219539  +0.99892098  +0.04639088  -0.10279009  -0.04637069  +0.99362165  -3.88695002  -1.54667926  +5.31559181 
     144    2.0865  +0.99752927  -0.00540667  +0.07004388  +0.00052450  +0.99757951  +0.06953317  -0.07025029  -0.06932463  +0.99511760  -1.97869158  -3.14183998  +4.56472826 
     145    2.1226  +0.99635285  +0.00452324  +0.08520858  -0.01026939  +0.99769211  +0.06711929  -0.08470833  -0.06774954  +0.99409986  -3.47108889  -2.37612867  +5.57874155 
     146    2.2293  +0.99710041  +0.02726102  +0.07104640  -0.03241033  +0.99685156  +0.07236349  -0.06885003  -0.07445630  +0.99484468  -3.98232269  -1.73232448  +5.31969357 
     147    2.1417  +0.99520236  +0.05084784  +0.08358669  -0.05863959  +0.99388409  +0.09357239  -0.07831753  -0.09802495  +0.99209750  -5.98703289  -1.52197814  +7.43473005 
     148    2.0451  +0.99549681  +0.03251303  +0.08904470  -0.04119473  +0.99438608  +0.09746473  -0.08537593  -0.10069399  +0.99124753  -5.08626556  -2.54786539  +7.81201601 
     149    1.9219  +0.99492645  +0.03947627  +0.09253633  -0.04858997  +0.99395996  +0.09840050  -0.08809292  -0.10239759  +0.99083519  -5.48671818  -2.18879938  +8.02996254 
     150    2.0069  +0.99512589  +0.02964063  +0.09405252  -0.04015693  +0.99289989  +0.11196960  -0.09006589  -0.11520071  +0.98925072  -5.01798201  -3.37691092  +8.98441029 
